Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
79472,France,"A delicate, perfumed wine, it has aromas of white flowers and soft acidity. Citrus fruitiness is balanced by the floral character, giving a wine that is fresh, fragrant and ready to drink.",Cuvée Albert,86,27.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Albert Mann 2011 Cuvée Albert Riesling (Alsace),Riesling,Domaine Albert Mann
68991,France,"This wine is soft and round, with attractive acidity as well as a light sense of structure from tannins. It features considerable acidity along with wild strawberry flavors that keep it lifted and aromatic. Drink from 2017.",Vignes Franches Premier Cru,91,90.0,Burgundy,Beaune,,Roger Voss,@vossroger,Louis Latour 2012 Vignes Franches Premier Cru  (Beaune),Pinot Noir,Louis Latour
128125,France,"From one of the properties followed by the Marmande cooperative at the northern end of the Southwest region, this wine has black currant fruits that are filled out with some firm tannins. After five years, it is obvious that the tannins will remain, leaving a wine that is dry and stalky in character.",Château de la Côte de France,85,15.0,Southwest France,Côtes du Marmandais,,Roger Voss,@vossroger,Cave du Marmandais 2011 Château de la Côte de France Red (Côtes du Marmandais),Bordeaux-style Red Blend,Cave du Marmandais
46556,France,"Bright and vivid, this crisp wine is made without oak. It is all fruitiness, crisp apples and grapefruit, with a tangy orange zest texture. It's ready to drink.",,85,15.0,Burgundy,Mâcon-Villages,,Roger Voss,@vossroger,Louis Jadot 2013  Mâcon-Villages,Chardonnay,Louis Jadot
120282,France,"With its superb tannins, the wine has a great solid core of structure. Over it is an edifice of direct black berry fruits, elegant texture and intense acidity. Impressive, a wine for aging.",,95,,Bordeaux,Saint-Julien,,Roger Voss,@vossroger,Château Léoville Las Cases 2008  Saint-Julien,Bordeaux-style Red Blend,Château Léoville Las Cases
9466,France,"Definitely on the grassy, herbaceous side, this second white wine of Vieux Château Gaubert has freshness. But it is the intensity of its grapefruit, gooseberry and green kiwi flavors that are dominant, given an extra edge of some spice.",Benjamin,87,,Bordeaux,Graves,,Roger Voss,@vossroger,Vieux Château Gaubert 2008 Benjamin  (Graves),Bordeaux-style White Blend,Vieux Château Gaubert
23685,France,"This fine estate has produced a ripe, fruity wine in 2014. It has spice from wood aging as well as juicy black currant fruit flavors. Generously textured, it's ready to drink.",,87,18.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Landereau 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Landereau
43553,France,"This simple wine has some attractive citrus fruit. It is light, bright with plenty of acidity to keep it all fresh. It should be drunk now.",Domaine des Chènevières,84,22.0,Burgundy,Mâcon-Villages,,Roger Voss,@vossroger,Georges Duboeuf 2013 Domaine des Chènevières  (Mâcon-Villages),Chardonnay,Georges Duboeuf
89959,France,"Apple fruitiness dominates this fresh sparkling wine. A light mousse plays on the crisp texture, giving a lively, fresh final acidity. It's a great apéritif style.",Brut Tradition,87,18.0,Alsace,Crémant d'Alsace,,Roger Voss,@vossroger,Domaine Fernand Engel NV Brut Tradition Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Fernand Engel
38388,France,"This unbalanced wine is caught between acidity and wood. It is hard to see how well this will develop. Owner Francis Boutemy, an inventor, created the “Bout'mobile” which glides seated pickers along rows as they cut clusters that are dropped directly into a mobile sorting machine.",,84,30.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Haut Lagrange 2013  Pessac-Léognan,Bordeaux-style Red Blend,Château Haut Lagrange
28541,France,"This is all about classic spicy Gewurztraminer. It's full and rounded, with candied flavors, great spice and a medium-sweet character. It's not subtle, but it is all there.",,85,19.0,Alsace,Alsace,,Roger Voss,@vossroger,Wunsch & Mann 2012 Gewurztraminer (Alsace),Gewürztraminer,Wunsch & Mann
13188,France,"Modest apple and citrus aromas are clean and pleasant, and the same can be said of the flavors, which add hints of melon to the mix. The wine is plump and round in the mouth, but finishes long and crisp. This is a solid effort from this négociant house, which has never been a favorite here. Let's hope it's a positive indicator for the future.",Héritages,87,16.0,Rhône Valley,Côtes du Rhône,,Joe Czerwinski,@JoeCz,Ogier 2013 Héritages White (Côtes du Rhône),Rhône-style White Blend,Ogier
120796,France,"The Tavel cave cooperative also bottles wine from neighboring Lirac. This is an attractive, creamy-textured, supple wine that's ready to drink. Black cherries, dark chocolate and spice box notes finish soft and plush. Drink now–2019.",Les Hauts d'Acantalys,91,16.0,Rhône Valley,Lirac,,Joe Czerwinski,@JoeCz,Vignerons de Tavel 2012 Les Hauts d'Acantalys Red (Lirac),Rhône-style Red Blend,Vignerons de Tavel
103690,France,"A very subdued nose leads to a rather earthy, dry palate where all the fruit hides behind some slightly rounded lemon freshness. There is gradually more apple fruit with some air and an earthy finish with a long, fresh, lemony tang.",Kaefferkopf Grand Cru Vieilles Vignes,90,54.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Jean-Baptiste Adam 2014 Kaefferkopf Grand Cru Vieilles Vignes Riesling (Alsace),Riesling,Jean-Baptiste Adam
75615,France,"94-96 Barrel sample. A hugely rich wine, where the tannins seem initially lost in the overwhelming fruit. It has power and concentration, showing its alcohol a little. There is great intensity, but an edge of Portiness from the super-rich fruit.",Barrel sample,95,,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Cos d'Estournel 2009 Barrel sample  (Saint-Estèphe),Bordeaux-style Red Blend,Château Cos d'Estournel
127471,France,"This is Alain Gayraud's estate wine. With 90% Malbec and 10% Merlot, it certainly shows some of the tannins typical of the grape. At the same time, it has attractive berry fruits and balanced acidity. It has a light touch that will make it ready to drink soon. Drink from 2018.",,88,20.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Lamartine 2014 Malbec-Merlot (Cahors),Malbec-Merlot,Château Lamartine
60834,France,"Big, fresh and juicy, this is a bright and forward wine. Attractive smoky tannins are layered with fresh acidity and black currant flavors. The wine is already attractive, although there are enough tannins for it to age. Drink from 2017.",,87,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Gazin Rocquencourt 2012  Pessac-Léognan,Bordeaux-style Red Blend,Château Gazin Rocquencourt
117749,France,"There is a fine mineral-driven backbone to this ripe, concentrated and fruity wine, which gives its dense apricot and pineapple flavors great structure. It needs to age for at least four years.",Château de Rully Saint Jacques Cuvée R. de Ternay,91,35.0,Burgundy,Rully,,Roger Voss,@vossroger,Antonin Rodet 2010 Château de Rully Saint Jacques Cuvée R. de Ternay  (Rully),Chardonnay,Antonin Rodet
22257,France,This is the entry-level wine from this estate situated in the small area of Coteaux Varois. It is a really fruity blend of Grenache and Cinsault. Bright red fruits and crisp acidity give a dry wine with great fruitiness. Drink now.,,88,18.0,Provence,Coteaux Varois en Provence,,Roger Voss,@vossroger,Château d'Ollières 2016 Rosé (Coteaux Varois en Provence),Rosé,Château d'Ollières
83045,France,"Stéphane Brocard is based in Marsannay the northernmost vineyard in Burgundy's Côte d'Or. This wine comes from two small parcels with 35-year-old vines. It is already fruity and attractive, although the tannins do promise aging. Crisp with the pure acidity of the vintage, it will develop well and should be drunk from late 2017.",Closerie des Alisiers Vieilles Vignes,89,35.0,Burgundy,Marsannay,,Roger Voss,@vossroger,Maison Stéphane Brocard 2014 Closerie des Alisiers Vieilles Vignes  (Marsannay),Pinot Noir,Maison Stéphane Brocard
34010,France,"A bouquet of summer desserts—strawberry soup, apricot pie and lemon meringue pie—pull you into the glass. Although not quite as nuanced, the palate delivers enticing apricot and wet stone notes. The unctuous palate and noticeable residual sugar will partner well with fish in an Asian-fusion preparation.",Herrenweg,91,22.0,Alsace,Alsace,,,,Domaine Ehrhart 2006 Herrenweg Riesling (Alsace),Riesling,Domaine Ehrhart
29699,France,"This broad, fragrant wine has both great acidity and delicious ripe green plum and gooseberry fruits. Tangy and bright, it is going to fill out as it ages. Drink now or from 2016.",Les Caillottes,88,22.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Vignoble Dauny 2014 Les Caillottes  (Sancerre),Sauvignon Blanc,Vignoble Dauny
3972,France,"With hints of mint, and a firm structure from wood as well as tannins, this is a flattering wine. The tannins are rich, layered within the jammy black berry fruits. This is a wine for aging, but is deceptively attractive now.",,90,25.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Cambon la Pelouse 2008  Haut-Médoc,Bordeaux-style Red Blend,Château Cambon la Pelouse
29179,France,"Already dense, this wine seems to lack fruit. The tannins dominate at the moment along with acidity. It's likely to remain quite a tight.",,85,23.0,Burgundy,Savigny-lès-Beaune,,Roger Voss,@vossroger,Albert Bichot 2011  Savigny-lès-Beaune,Pinot Noir,Albert Bichot
56323,France,"This wine is light and fruity with citrus and red apples. It misses out on crispness, giving a more rounded character. It should be kept for a few months and drunk from 2017.",,86,17.0,Burgundy,Mâcon-Charnay,,Roger Voss,@vossroger,Domaine Pascal et Mireille Renaud 2015  Mâcon-Charnay,Chardonnay,Domaine Pascal et Mireille Renaud
84728,France,"Strong lime and lemon zest flavors dominate this attractive, zingy wine. It has a strong texture that brings out the acidity and citrus flavors. It remains bright and crisp on the finish.",,88,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Haut Mondain 2011  Bordeaux Blanc,Bordeaux-style White Blend,Château Haut Mondain
66812,France,"This is soft, attractive and deliciously fruity. It has soft tannins and lively acidity. With black currants and red-cherry fruits, it is going to be a bright wine that will age relatively quickly. Drink from 2020.",,87,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Simard 2014  Saint-Émilion,Bordeaux-style Red Blend,Château Simard
104442,France,"This dry wine shows hints of honey as well as pure sliced apple and white stone fruits. It is deliciously crisp, bright with acidity, almonds and a tangy texture. The wine is totally ready to drink in its fruity youth.",Coteau de la Biche Sec,91,20.0,Loire Valley,Vouvray,,Roger Voss,@vossroger,Domaine Pichot 2015 Coteau de la Biche Sec  (Vouvray),Chenin Blanc,Domaine Pichot
68617,France,"An impressively structured wine, this great blend of Négrette, Syrah and Malbec shows intense tannins underlying powerful juicy black fruit flavors. Aromatic, spicy and driven by its dry texture, it should age for several years.",Le Bouissel,90,20.0,Southwest France,Fronton,,Roger Voss,@vossroger,Château Bouissel 2008 Le Bouissel Red (Fronton),Red Blend,Château Bouissel
10004,France,"A crisp, finely balanced wine, this is packed with fresh citrus, peach-skin and green-apple flavors. It's a textured wine with layers of minerality on the palate. The acidity is just right—a fine streak that cuts through the fruitiness and gives a tight, taut finish.",La Cuvée 17 Brut,91,57.0,Champagne,Champagne,,Roger Voss,@vossroger,J. Dumangin Fils NV La Cuvée 17 Brut  (Champagne),Champagne Blend,J. Dumangin Fils
126458,France,"This stony, mineral wine is still way behind in its development. It is crisp and tight in texture, with refreshing acidity that lifts the white fruits with lime highlights. It's a full wine that will develop well. Drink from 2019.",Cailleret Premier Cru,93,105.0,Burgundy,Chassagne-Montrachet,,Roger Voss,@vossroger,Louis Latour 2014 Cailleret Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour
67377,France,"This stylish bottling offers a silky nose with hay, pound cake and herb notes. Lean and clean, it sports grapefruit and green-apple flavors, and a good feel and finish, with mineral and spice elements. A trim, well-toned contender.",Brut,89,50.0,Champagne,Champagne,,,,Piper-Heidsieck 1995 Brut  (Champagne),Champagne Blend,Piper-Heidsieck
75124,France,"Very stalky and young, this wine has medium-term potential. It shows weight, ripe plum and berry fruits and flavors that go deep. The aftertaste, juicy now, will soon show signs of extra richness. Drink from 2015.",Loire Valley,87,13.0,Loire Valley,Chinon,,Roger Voss,@vossroger,Sauvion 2012 Loire Valley  (Chinon),Cabernet Franc,Sauvion
72256,France,"A rich wine, this has a mineral as well as a fruity character. With a high proportion of Chardonnay in the blend, it is full of orange peel, apple and pink grapefruit flavors that are refreshing, with a crisp kick at the end. The wine is finely textured and tangy, with soft acidity as the aftertaste.",Folies de la Marquetterie Brut,91,95.0,Champagne,Champagne,,Roger Voss,@vossroger,Taittinger NV Folies de la Marquetterie Brut  (Champagne),Champagne Blend,Taittinger
36795,France,"Ripe and creamy, this is an attractive wine that has forward apple, lemon and green-plum flavors. It's a lightly textured, vanilla-touched wine that can be drunk now.",Grande QV,85,15.0,Burgundy,Coteaux Bourguignons,,Roger Voss,@vossroger,Vignerons de Bel Air 2012 Grande QV  (Coteaux Bourguignons),Chardonnay,Vignerons de Bel Air
35846,France,"91-93 This is deceptively soft, with its tannins full of sweetness and acidity. Behind the opulent façade, the power and dry character are very evident.",Barrel sample,92,,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Le Boscq 2010 Barrel sample  (Saint-Estèphe),Bordeaux-style Red Blend,Château Le Boscq
58524,France,"This wine offers pure fruit flavors of crisp lemon, ripe apricots and apples, all nourished by carefully judged wood that gives a touch of toast. A strong mineral element gives the wine tight texture. As it develops, this will become a well-balanced wine. Drink from 2018.",Les Tillets,92,100.0,Burgundy,Meursault,,Roger Voss,@vossroger,Domaine Pierre Labet 2013 Les Tillets  (Meursault),Chardonnay,Domaine Pierre Labet
110702,France,"The wine is structured and concentrated, showing a strong sense of minerality. Citrus and ripe apple fruits are complemented by richer apricot, always cut through with acidity and a tense texture. It needs to age, drink from 2016.",,90,72.0,Burgundy,Chassagne-Montrachet,,Roger Voss,@vossroger,Olivier Leflaive 2012  Chassagne-Montrachet,Chardonnay,Olivier Leflaive
13233,France,"This Brouilly is light and smooth in character. The wine has hints of tannins under the bright cherry fruits, fresh acidity and open texture. It's not a wine for aging.",Château du Prieuré,84,,Beaujolais,Brouilly,,Roger Voss,@vossroger,Georges Duboeuf 2011 Château du Prieuré  (Brouilly),Gamay,Georges Duboeuf
98250,France,"From vineyards on the cooler south bank of the Serein, this wine is crisp and tightly coiled despite the warmth of the 2015 vintage. It's built on a backbone of sturdy minerality, fleshed out with crisp, citrus fruit, and will be ready to drink from late 2017.",,88,30.0,Burgundy,Chablis,,Roger Voss,@vossroger,Domaine Christian Moreau Père et Fils 2015  Chablis,Chardonnay,Domaine Christian Moreau Père et Fils
106137,France,"A lightly smoky aroma shows the wood aging of this wine. It is toasty, with a mineral touch, and the ripe yellow fruits are developing well. Smooth and potentially rich, this needs a few more months to show at its best. Drink from 2015.",Clos de Grand Père,90,31.0,Burgundy,Mâcon-Vinzelles,,Roger Voss,@vossroger,La Soufrandière 2012 Clos de Grand Père  (Mâcon-Vinzelles),Chardonnay,La Soufrandière
112167,France,"From vineyards in a protected natural park, this wine is rich and full in the mouth. It is a touch herbal as well as fruity, adding spice and pepper to the mix. Lively acidity balances the ripeness of the wine.",Le Château,88,21.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Thuerry 2015 Le Château Rosé (Côtes de Provence),Rosé,Château Thuerry
71026,France,"Classic Sauternes, treading the fine line between sweetness and elegance. Initially, it seems to be dominated by the botrytis, but then sweet fruits also show, with ripe yellow fruits, honey and almonds, touched with citrus. As it develops, the wine will become richer and more intense.",,93,110.0,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Lafaurie-Peyraguey 2005  Sauternes,Bordeaux-style White Blend,Château Lafaurie-Peyraguey
37040,France,"Located north of Margaux village, Deyrem Valentin is a small, family-owned property of 32 acres that represents one of the values of Margaux. This wine is smooth, polished and concentrated, with flavors of wood and a sweet-tasting blackberry. The acidity and tannins demonstrate a fine balancing act. This shows good aging potential.",,92,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Deyrem Valentin 2010  Margaux,Bordeaux-style Red Blend,Château Deyrem Valentin
68828,France,"Initially densely tannic, this wine quickly reveals a more velvet character that is enhanced by the blackberry fruits. Over half the production at Palmer in 2012 was of this second wine, which is already finely integrated and developing well. Drink from 2020.",Alter Ego de Château Palmer,92,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Palmer 2012 Alter Ego de Château Palmer  (Margaux),Bordeaux-style Red Blend,Château Palmer
64088,France,"Structured and concentrated, it has a silky richness that is very Volnay, while at the same time giving the bright fruits of the year. The final tastes are smoke and crisp acidity.",Ancienne Cuvée Carnot Caillerets Premier Cru,92,85.0,Burgundy,Volnay,,Roger Voss,@vossroger,Bouchard Père & Fils 2008 Ancienne Cuvée Carnot Caillerets Premier Cru  (Volnay),Pinot Noir,Bouchard Père & Fils
96595,France,"Features attractive aromas of chocolate, prunes, leather and soy sauce that are fairly complex and mature. The flavors are similar, with touches of earth and black cherries. Drink now.",,84,20.0,Provence,Côtes de Provence,,Joe Czerwinski,@JoeCz,Château des Sarrins 1997 Red (Côtes de Provence),Rhône-style Red Blend,Château des Sarrins
68829,France,"This tastes jammy and very fruity, with tannins that are totally enveloped by the rich texture. Plummy and comfortable, it's all about ripe berries and currants. Smoky flavors come from the wood aging, and contrast with the Port-like lusciousness of the wine.",,92,,Bordeaux,Pauillac,,Roger Voss,@vossroger,Château Pontet-Canet 2012  Pauillac,Bordeaux-style Red Blend,Château Pontet-Canet
49525,France,"This women-owned château above Cadillac produced a crisp wine, tight and nervy. With lively acidity, it focuses on the citrus side of life, finishing with a mineral edge. It will drink best from the end of 2017.",II Sauvignons,87,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Peneau 2016 II Sauvignons  (Bordeaux Blanc),Bordeaux-style White Blend,Château Peneau
109900,France,"In this Merlot-dominated wine, powerful wood flavors still show strongly against the fresh, juicy black-currant and berry fruits. As this combination ages, it will produce a ripe, full and always fruity wine with strong final acidity. Drink from 2018.",,89,32.0,Bordeaux,Lalande de Pomerol,,Roger Voss,@vossroger,Château la Croix Romane 2012  Lalande de Pomerol,Bordeaux-style Red Blend,Château la Croix Romane
44894,France,Pear drop and strawberry make for a fresh inviting nose. The palate is slightly dilute but very fresh and lively with some residual carbon dioxide. This is light and dry. Drink while aromas are fresh.,Pinot Noir,86,19.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Cave de Turckheim 2016 Pinot Noir Rosé (Alsace),Rosé,Cave de Turckheim
73836,France,"This is a spicy wine, but it is more about ripe fruits, apricot and peach as well as a twist of lemon. The aftertaste is fresh and fruity. The Queyren family's 100 years in the wine business makes good use of its Entre-Deux-Mers' vineyard of 80% Sauvignon Blanc and 20% Sémillon.",,87,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Pilet 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château Pilet
18709,France,"This is a blend of Sauvignon Blanc and Muscat, not often found although working well here. The perfumed Muscat nicely softens the herbal Sauvignon to give a wine that is almost honeyed, certainly attractive as an apéritif.",Gabriel Sauvignon Blanc-Muscat,85,10.0,France Other,Vin de France,,Roger Voss,@vossroger,Gabriel Meffre 2015 Gabriel Sauvignon Blanc-Muscat White (Vin de France),White Blend,Gabriel Meffre
77189,France,Nuits Saint-Georges is the home of the Aegerter family and its Domaine. This ripe spicy smoky wine is rich both from the vintage and from the core of tannins that are typical of the appellation. It is a smooth rounded wine although it will need some aging. Drink from 2020.,Domaine Aegerter,90,70.0,Burgundy,Nuits-St.-Georges,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2015 Domaine Aegerter  (Nuits-St.-Georges),Pinot Noir,Jean-Luc and Paul Aegerter
28806,France,"This single-vineyard wine is ripe and rich, with structure and plenty of dense fruitiness. Pears and a touch of lychee give a round texture that is smooth and soft. It's ready to drink, although it will develop well through 2017–2018.",Patergarten,88,23.0,Alsace,Alsace,,Roger Voss,@vossroger,Paul Blanck 2012 Patergarten Pinot Gris (Alsace),Pinot Gris,Paul Blanck
20453,France,"This fruity, aromatic wine is fresh and crisp. It has a strongly herbaceous, citrus character and an intensely perfumed backdrop. Drink now.",Baron d'Ardeuil Vieilles Vignes,85,12.0,Southwest France,Buzet,,Roger Voss,@vossroger,Vignerons de Buzet 2013 Baron d'Ardeuil Vieilles Vignes White (Buzet),Bordeaux-style White Blend,Vignerons de Buzet
16945,France,"This very rich, wood-aged wine is dense and powerful. The power takes away from the natural balance of a Bordeaux, giving dark tannins that dominate. Spice from the wood is also a strong element. It will round out, but will remain very ripe.",Cuvée Compostelle,86,25.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Côte Montpezat 2011 Cuvée Compostelle  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château Côte Montpezat
59252,France,"Produced from Cabernet Franc on the family-owned estate, this caramel and redfruit flavored wine is attractive, tangy and bright. It has a crisp texture, shot with acidity and with red-berry flavors. Drink now.",Les Rochettes,86,18.0,Loire Valley,Bourgueil,,Roger Voss,@vossroger,Domaine les Pins 2015 Les Rochettes Rosé (Bourgueil),Rosé,Domaine les Pins
54422,France,"This light, fresh and creamy wine balances cool acidity and bright citrus and apple-peel flavors. It is poised, fruity with a crisp, refreshing aftertaste.",Cruet,88,15.0,France Other,Vin de Savoie,,Roger Voss,@vossroger,Domaine de l'Idylle 2014 Cruet Altesse (Vin de Savoie),Altesse,Domaine de l'Idylle
61869,France,"Powerfully structured, this is a dense wine, with layers of ripe fruit as well as tannins. It is concentrated, firm and showing its structure. The black plum fruit flavors from the 70% Merlot and 30% Cabernet Sauvignon blend give weight and a broad character to the aftertaste. Drink from 2017. Produced by Alliance Bourg.",,87,21.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Closerie du Bailli 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Closerie du Bailli
45538,France,"Enticing, pure notes of fresh Bosc pear peel make for an appetizing opening. The pear purity carries through to the palate where fresh fruitiness reigns. This is a joyful, balanced Pinot Gris with ample citrus and pleasant texture.",Tradition,90,20.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Cave de Turckheim 2015 Tradition Pinot Gris (Alsace),Pinot Gris,Cave de Turckheim
80468,France,It is rare to find a Rich Champagne that works as well as this. The fruit and the comparative sweetness are well integrated and balanced without seams or interruptions. It makes for an exceptional wine that is ready to drink.,Extra Cuvée de Réserve Rich,91,74.0,Champagne,Champagne,,Roger Voss,@vossroger,Pol Roger NV Extra Cuvée de Réserve Rich  (Champagne),Champagne Blend,Pol Roger
127749,France,The crispness of this wine is balanced by the intensely ripe fruit. Together the wine has concentration as well as a bright texture that makes it refreshing. The wine is ready to drink.,Le Chemin de Marloup,88,25.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Jean-Paul Picard 2015 Le Chemin de Marloup  (Sancerre),Sauvignon Blanc,Jean-Paul Picard
99320,France,"An incredibly pure and piercing note of lemon oil hits the nose. The medium-sweet palate impresses with both fresh and dried notes of fruit: plum, white sultana, white currant and the ripest pear and apple you can imagine. This is full-on and big but balanced by tingling, fresh and precise acidity. A field blend of polar opposites, Riesling and Gewurztraminer, this unites their virtues of aromatic textured richness and poised finesse. Again, this is not a wine that is easily categorized with its medium-sweet, soil- and fruit-driven profile, but it is a joy to experience and savor. The finish lasts and lasts. Drink 2017–2035.",Altenberg de Bergheim Grand Cru,95,50.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Biecher & Schaal 2015 Altenberg de Bergheim Grand Cru White (Alsace),Alsace white blend,Biecher & Schaal
101764,France,"Bold and fruity, this ripe, smoky wine has red berry and blackberry fruit flavors cut with acidity. This blend is smooth in texture, with a full, rich fruitiness on the palate. It will age further, although the wine is ready to drink now.",,88,11.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Jeanguillon 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Jeanguillon
85959,France,"Full, ripe and creamy, this rolls mellifluously around the palate. Pear and plum flavors dominate along with the crisp edge of lime. The finish is just as rich and smooth.",Domaine Saint-Martin,86,18.0,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Georges Duboeuf 2010 Domaine Saint-Martin  (Saint-Véran),Chardonnay,Georges Duboeuf
50294,France,"The wine is fresh, fruity, still young and all the better for it. Red cherry fruits and a crisp texture gives a cool, juicy feel. It's not for aging.",Buissonnier,84,14.0,Burgundy,Coteaux Bourguignons,,Roger Voss,@vossroger,Vignerons de Buxy 2013 Buissonnier  (Coteaux Bourguignons),Pinot Noir-Gamay,Vignerons de Buxy
40365,France,"Herbal accents of thyme and rhubarb and a dash of pomegranate molasses give this dark-fruited wine an exotic edge, although it finishes with hints of creosote and espresso. It's full-bodied and supple in texture, making for a wine that should drink well through 2025.",Les Baptaurels,91,80.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Domaine la Mereuille 2010 Les Baptaurels Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Domaine la Mereuille
63029,France,"This is rich and surprisingly warm for the normally cool appellation of Pernand Vergelesses. It makes for an attractive, ripe and creamy wine that's been given a wood aging. But it doesn't have a sense of place.",,85,54.0,Burgundy,Pernand-Vergelesses,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2012  Pernand-Vergelesses,Chardonnay,Jean-Luc and Paul Aegerter
6203,France,"Made from organically grown grapes, this wine has great purity, with a line of lemon and sliced apple fruitiness. It is very fresh, just given another fuller character with a hint of honey. Drink now.",Dame Nature,85,,Burgundy,Petit Chablis,,Roger Voss,@vossroger,La Chablisienne 2013 Dame Nature  (Petit Chablis),Chardonnay,La Chablisienne
90397,France,"With its crisp red-currant fruits and strongly herbal character, this is a ripe wine with intense acidity. It is crisply textured and concentrated. Drink now.",Les Landelles,86,12.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Marquis de Goulaine 2016 Les Landelles Sauvignon Blanc (Touraine),Sauvignon Blanc,Marquis de Goulaine
32850,France,"From its own estate, this Louis Latour wine is a ripe, strawberry- and juicy plum-flavored wine, sustained by a well- judged dry layer of tannins. It is sweet, the acidity showing through in the red fruits.",Domaine Latour,89,50.0,Burgundy,Aloxe-Corton,,Roger Voss,@vossroger,Louis Latour 2005 Domaine Latour  (Aloxe-Corton),Pinot Noir,Louis Latour
119340,France,"Fruity and citrusy, with a steely, mineral edge, this wine is mainly sourced from Meursault. It's crisp, lemony and very bright on the end.",,87,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine Jean-Philippe Fichet 2011  Bourgogne,Chardonnay,Domaine Jean-Philippe Fichet
65258,France,"Firmly structured, this is a rich wine in a style that is rounded and ripe. It has light tannins and spicy acidity to balance the general richness of the wine. Drink now.",,86,13.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Patriarche Père et Fils 2015  Beaujolais-Villages,Gamay,Patriarche Père et Fils
111127,France,"90-92 Austere, with a dark character dominated by major tannins. These push the spice character of the wine, the sweet fruit following on behind.",Barrel sample,91,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Tour du Pin 2010 Barrel sample  (Saint-Émilion),Bordeaux-style Red Blend,Château Tour du Pin
11933,France,"Ripe and juicy, this wine has good acidity that accompanies the attractive, seemingly sweet tannins. Concentrated, it needs several years to broaden out.",Classic,85,16.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Lauduc 2010 Classic  (Bordeaux),Bordeaux-style Red Blend,Château Lauduc
31492,France,"Very dry at the start, this opens up well to give a rich and fruity wine. The tannins are still powerful and show that the wine needs to age. With licorice and smoky flavors, the wood element is still very present. Drink from 2018.",,89,95.0,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Ségur de Cabanac 2011  Saint-Estèphe,Bordeaux-style Red Blend,Château Ségur de Cabanac
34354,France,92-94. Barrel sample. Ripe and sweet tannins combine easily with this wine's juicy fruit and spice notes. All of the elements hang comfortably together.,Barrel Sample,93,,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château les Ormes de Pez 2011 Barrel Sample  (Saint-Estèphe),Bordeaux-style Red Blend,Château les Ormes de Pez
